Bankrupt?,current_ratio,debt_ratio,cash_ratio,inventory_turnover,operating_margin_pct,profit_margin_pct,revenue_growth_pct
0,0.0055300919497911,0.184660035674336,0.0003076468426856,0.0001465530138808,0.999030789869281,0.809331582439398,0.0220872180363676
0,0.0039475695863663,0.154215920428092,0.0012110417308458,0.0001906908837719,0.999045117725291,0.809203207854337,0.0221636890714578
0,0.004952246638856,0.0916044381292137,0.0023837862845473,0.0003326581449369,0.999133049164189,0.809396160323973,0.0220864910953438
0,0.014818674512716,0.0518487166308915,0.011028813959627,0.0001906908837719,0.99909792280752,0.809386655917574,0.0220861118217662
0,0.0108180629701623,0.0939021072044018,0.0007011915314569,0.0001906908837719,0.999001440873907,0.809397983086844,0.0220948509171175
1,0.0031981179465898,0.210357650331046,0.0003274985539086,0.0001906908837719,0.998939969749736,0.809039549787987,0.022460201993838
1,0.0028910986237172,0.23529945279197,0.0005341607660894,0.0002099892597849,0.998960421608718,0.809290309880104,0.0220818607970836
1,0.0043288476479012,0.321371345648033,0.0044373595777798,0.0005042417257257,0.998824769165529,0.808716660365115,0.0221659489098579
1,0.0033279147334953,0.221452973365178,0.0013345430753119,0.0001476994520598,0.998830777621275,0.809128474576624,0.0221008876882281
0,0.0042945263821329,0.202859993348853,0.00142119382849,0.0001736853841169,0.999003636271198,0.809315047376211,0.0220968895125973
0,0.0069528644216398,0.141548508026726,0.0007414005904965,0.0001805640131909,0.998996587890419,0.809329759676527,0.0220894462686362
0,0.0185721729417381,0.0416301357438704,0.0135622955112566,0.0002724701405399,0.998959959419814,0.809313094415992,0.022108046477006
0,0.0147525280732353,0.122411343229434,0.00235755299297,0.0003145062071029,0.998973940634146,0.809292132642975,0.0220670691275559
0,0.0072074658113391,0.116213683223992,0.0004171398130177,0.000205403507069,0.998981220109377,0.80936296000025,0.0220851478347564
0,0.0064655024477302,0.152099646279892,0.002931635887161,0.0001115866494216,0.999049392972649,0.809357361514289,0.0221404111556306
0,0.0063874995709841,0.158388003748828,0.0023006685750078,0.0001906908837719,0.99898168229828,0.809271952054045,0.0220926542909804
0,0.0189210018065466,0.100553254527315,0.0107576862394538,0.0001220956660624,0.998974171728598,0.809323640401175,0.0220905524832376
0,0.01022648915292,0.0857998004655803,0.0055018195123244,0.0001257260536292,0.998914664907267,0.809229637915968,0.0219821750584291
0,0.0135437954951779,0.113311364392176,0.0004915762974153,0.0001906908837719,0.999079897440282,0.809367516907428,0.022089699117688
0,0.0075899919189019,0.0654231036672008,0.0006524418951238,0.0001906908837719,0.998996934532097,0.809525706685165,0.0221498771920057
0,0.0123138461346454,0.140006651147323,0.0032938881979588,0.0001020329979301,0.99903390964438,0.809338613096187,0.0221334103975102
0,0.0087444344947441,0.10279045862684,0.0018676437359343,0.0001977605858757,0.999038647080641,0.809370902038474,0.0220992125632603
0,0.0115069843775838,0.0820812044623152,0.0071792831839538,0.0001906908837719,0.999083826045962,0.809402409796673,0.0221091210854759
0,0.0167481536719074,0.0984974453547782,0.0016340644442324,0.0001853408389367,0.999043037875225,0.809427017095433,0.0220911371966698
0,0.0211169387927027,0.0941741995948846,0.020037730205808,0.0002086517485761,0.999072271323374,0.809394597955797,0.022092796518572
0,0.0063569224432997,0.129032258064516,0.0026051315646926,0.0001530494968951,0.999065569584273,0.809392124206187,0.0221174651041838
0,0.0075612868602594,0.196662333343411,0.0062219717067743,0.0001906908837719,0.999009066990815,0.809328587900396,0.022091484864116
0,0.005111996530432,0.182060041720833,0.000740019742644,0.0001582084687006,0.999034371833284,0.809355799146114,0.0220748126297659
0,0.003534466351119,0.156664751942437,0.0006308800047778,0.0001906908837719,0.998938236541348,0.809360486250639,0.0220781786827674
0,0.0073990408766275,0.0893370015418569,0.0030942890416841,0.0004281946598527,0.999143217320067,0.809465685707768,0.0221017726599093
0,0.0298963185762291,0.0400580463766363,0.0320774885263855,0.0001906908837719,0.999074813362343,0.809384442562659,0.0220731691109295
0,0.0172723330036412,0.071862623575294,0.0033538595816364,0.0001906908837719,0.998971629689629,0.809451884788888,0.0220805491426276
1,0.0065628500379094,0.185083290503976,0.0001299008604329,0.0002059767261585,0.998895484067771,0.80922195627244,0.0221758732351393
0,0.0060555193275528,0.199232094809082,0.0024613780376704,0.0001729210919976,0.999021892732888,0.809177038187403,0.0220985962436966
0,0.0072854686880852,0.138918281585392,0.0006970693719271,0.0001859140580262,0.998972900709113,0.80931634934969,0.0220798854138667
0,0.0202595311715096,0.0487045378964235,0.0190524426901204,0.0002770558932559,0.998967816631174,0.809316609744386,0.0220857167451228
0,0.0092405327908493,0.147020588324213,0.0002907738228187,0.0002317715851858,0.998955453078005,0.809297731128936,0.0220485321314491
0,0.006749432919086,0.130211325089942,0.0007308836758071,0.0002162946697694,0.998957301833619,0.809389910851272,0.022082967011685
0,0.004332591785985,0.15968800072558,0.0027736481682863,0.0001906908837719,0.999013111143721,0.809323119611783,0.0220865701106725
0,0.0085241543708132,0.161108927653657,0.0033323682678289,0.0001303118063451,0.998944476091546,0.809314917178863,0.0220647144707614
0,0.0174720203681112,0.112706714635547,0.0102496226641499,0.0001383368735981,0.998959843872588,0.809299033102415,0.0220775307570723
0,0.0093185356675954,0.0919369954953593,0.0034827601673188,0.0001893533725631,0.99888034738118,0.809249688307549,0.0220810232345996
0,0.0127887276482757,0.104181153067086,0.0006405521968064,0.0001906908837719,0.999115485985855,0.809418814662513,0.0221099744510256
0,0.0083026262008542,0.0592556761495903,0.0012159292338624,0.0001906908837719,0.998981566751055,0.809784278618158,0.0221039850891121
0,0.0112068293078649,0.12528342957342,0.002938003398844,0.0001906908837719,0.999004098460102,0.809329238887136,0.0220688390709182
0,0.0104561296220605,0.110681137950842,0.0028935137134048,0.0002489681578706,0.998991966001384,0.809336790333316,0.0220601473847641
0,0.0090976315206504,0.0930253650572905,0.006775414636085,0.0001906908837719,0.99909850054365,0.809442770974532,0.0221102431031431
0,0.0189378504279238,0.0478277957493122,0.0036364048057755,0.0002107535519043,0.999025590244117,0.809322729019739,0.0220745439776484
0,0.0199681124239862,0.0914532756900565,0.0051853811880874,0.0002036838498005,0.999004907290683,0.809366214933948,0.0220832988760654
0,0.0072342988009397,0.120778788886537,0.0023246875665542,0.0001199938627342,0.999092145446226,0.80941582012351,0.0220855745175312
0,0.0082988820627704,0.195815823684131,0.0081637791814307,0.0001006954867212,0.99897382508692,0.80934720612115,0.0220970633463203
0,0.0059263465636612,0.160987997702331,0.0011674620980019,0.0002015820464724,0.999017617485531,0.809357231316941,0.0221059446692632
0,0.0042552129322529,0.159325210871603,0.0011936396784184,0.0001906908837719,0.998878498625566,0.809426756700737,0.0220865701106725
0,0.0094751654441015,0.0708044865011942,0.0075796976009932,0.0004339268507476,0.999124729763925,0.8094511036048,0.022101014112754
0,0.0243712188105497,0.0921183904223478,0.025052936027897,0.0001408208229859,0.999042575686322,0.809371683222561,0.022089462071702
0,0.0160517439883183,0.0813858572421924,0.0033402545353197,0.0001906908837719,0.998949906811162,0.809436912093875,0.0220577295157067
1,0.0058920252978929,0.19176467031472,0.0003447470362965,0.0001906908837719,0.999059792222978,0.80934720612115,0.0221360495094878
1,0.0035681635938733,0.196390240952928,0.001045663179344,0.0001998623892039,0.999009644726945,0.80931322461334,0.0241867343345513
0,0.0073110536316579,0.134564803337667,0.0024720082012767,0.0001906908837719,0.999057134636783,0.809631036339642,0.0220902838311202
0,0.0072162021335346,0.13166248450585,0.00164417954679,0.0001906908837719,0.999064645206465,0.809560599574411,0.022111380923876
0,0.0069066867186061,0.0936904797895819,0.0045113761201144,0.0002099892597849,0.998894906331641,0.809286013367622,0.0219659453099195
0,0.0050271294005322,0.14801826042265,0.0007148998387112,0.000188398007414,0.998905998865326,0.809200213315335,0.0220129594304803
0,0.0104374089316414,0.115336941076881,0.0015198696035026,0.0001906908837719,0.999001671968358,0.809345643752975,0.0221354964021871
0,0.0279905522915685,0.0273604014874384,0.0083402144843001,0.0001629852944464,0.998916975851785,0.809274425803656,0.0219584072475641
0,0.0219369050330576,0.0485533754572664,0.0109180551392273,0.0001605013450585,0.998970127575692,0.809317130533778,0.0220575556819836
0,0.0099868643155559,0.0639114792756296,0.0009732626104444,0.0002510699611988,0.999118836855405,0.809421158214776,0.0221927193032125
0,0.0155525255771433,0.0611905553708015,0.0033500684828131,0.0001381458005682,0.998978909164859,0.809324681979958,0.0220315280327185
0,0.0096492678649988,0.141608973002388,0.0095860138195445,0.0002845077414193,0.999079319704153,0.809422980977647,0.0221258881382204
0,0.0108149428550925,0.110771835414336,0.0044446945632231,0.0001906908837719,0.998968625461755,0.809400977625846,0.022024353440875
0,0.0100817158136792,0.104362547994074,0.006874663359676,0.0001906908837719,0.999007218235201,0.809350721449544,0.0221128822151208
0,0.0032230788671486,0.138011306950449,0.0013720193726955,0.0001532405699249,0.998684263738854,0.808779545684166,0.0216703015561547
0,0.0054957706840228,0.153701968134958,0.0022265147076739,0.0002354019727526,0.998995316870935,0.809283149025968,0.0220746704021743
0,0.0097503595932618,0.115609033467364,0.0073099094553884,0.0001383368735981,0.998905536676423,0.809239142322367,0.0219752375125715
0,0.0134969937691302,0.0770323789944675,0.0029253177518503,0.0001841944007577,0.999007449329653,0.809357231316941,0.0220753657370666
0,0.014219612419306,0.0925718777398192,0.028463810376455,0.0001694817774606,0.998968278820078,0.809740011519861,0.0220362847555047
0,0.0758113079210361,0.0886718868095655,0.0294521631135996,0.0001444512105527,0.999125191952829,0.809861746040178,0.0220827931779619
0,0.0060923366853769,0.139069444024549,0.0007558516419772,0.0001906908837719,0.999040264741804,0.809564114902805,0.0221590271670661
0,0.005032121584644,0.124346222450645,0.0029213135826128,0.0001906908837719,0.998972207425758,0.809725429416893,0.0220445023496867
0,0.0148168024436741,0.0831091090485836,0.0144187919009649,0.0002151482315904,0.99907180913447,0.809419465649253,0.0220935550657272
0,0.007988742624828,0.144904314176014,0.0028609018534126,0.0002375037760807,0.999035758399994,0.809373505985432,0.022084752758113
0,0.0188180380092418,0.0867672400761859,0.0028169792286963,0.0001906908837719,0.999104855641073,0.809414257755335,0.0220656626547055
0,0.0125122854530875,0.111376485170965,0.0023528405905008,0.0001906908837719,0.999072617965051,0.809428058674216,0.0220913742426559
0,0.0078414731935313,0.10744626175288,0.0051945438765811,0.0001901176646825,0.998964465761624,0.809296429155457,0.0221088682364242
1,0.0049846958355824,0.162046134776431,0.0006462449563633,0.0001906908837719,0.998903687920809,0.809237189362148,0.022006243127543
0,0.0111562834437334,0.120174139129909,0.001112872000496,0.0001326046827031,0.999085328159899,0.809562682731978,0.0221408694445369
0,0.0121104146320916,0.131118299724884,0.0010448599825815,0.0001148348909288,0.999072964606729,0.80948196037626,0.0221291119636303
0,0.0170439405805286,0.088490491882577,0.006059209714368,0.0001710103616993,0.999023510394051,0.809352153620372,0.0221072563237192
0,0.0122645483165419,0.151162439157118,0.0015129880995236,0.0001924105410404,0.998963425836591,0.809307495930031,0.0221302181782317
0,0.0154164885600981,0.144511291834205,0.0142680310291974,0.000112350941541,0.999005485026813,0.809400977625846,0.0220744807653855
0,0.0137952767698073,0.0632161320555068,0.0008944396737031,0.0001851497659068,0.999030443227604,0.809410091440201,0.0220963996175595
0,0.0171506485159173,0.109562535901079,0.0027630864048495,0.0002034927767707,0.998956493003038,0.809290049485408,0.0221490712356532
0,0.0069385118923185,0.0919369954953593,0.0006611297076684,0.0003232955664751,0.999062449809174,0.809360095658595,0.0220339933109731
0,0.0196061790758843,0.0688393747921516,0.0067846257876533,0.0002013909734425,0.99907042256776,0.809396550916016,0.0221140990511823
0,0.006050527143441,0.201771623786921,0.0003638326461899,0.0002692218990328,0.999013111143721,0.809146962600031,0.0220257599137254
0,0.0261509324463886,0.0791184206548357,0.0014216259154695,0.0001343243399716,0.999012648954817,0.80943157400261,0.0220766141792596
0,0.0189908923841111,0.0877649121746228,0.0083291634264693,0.0001110134303321,0.999038069344512,0.809363741184338,0.0221253666370512
0,0.0036093491127952,0.10617649726396,0.0004594788572202,0.0001173188403166,0.998908194262618,0.809311662245165,0.0220658048822971
0,0.0073048134015182,0.110741602926505,0.0030457681184176,0.0003217669822365,0.999101966960426,0.809525185895773,0.0221230909955854
0,0.0121852973937679,0.12147413610666,0.0106684824499512,0.0001553423732531,0.998889706706476,0.809375068353608,0.0219434733504448
0,0.0170021310385927,0.102276506333706,0.0043347005810817,0.0001759782604749,0.999001325326681,0.809400196441759,0.0220985962436966
0,0.0162938649177382,0.0767905190918161,0.0179395888972831,0.0001534316429548,0.99899011724577,0.809385353944094,0.0220993073816547
0,0.0598319506023382,0.0914835081778879,0.008800311896689,0.0001356618511804,0.998958919494781,0.809374417366868,0.0246930645606911
0,0.0135188345746191,0.12253227318076,0.0004953879162894,0.0001906908837719,0.999107397680043,0.809523232935554,0.0221464163206098
0,0.0075781354816365,0.108232306436497,0.0012462496493145,0.0002161035967396,0.999019004052241,0.809336399741272,0.022108283522992
0,0.0100205615583103,0.0852253831967832,0.0068517791502588,0.0002050213610093,0.999065222942595,0.809401107823194,0.0220823981013185
0,0.0106876421602429,0.113795084197479,0.0046435035420858,0.0002739987247785,0.999028710019215,0.809390561838012,0.0220993231847204
0,0.0129391171946421,0.0903044411524624,0.0048795582203745,0.0001906908837719,0.999098731638101,0.809475320311515,0.022094882523249
0,0.0136161821647982,0.120264836593403,0.0011678567786387,0.0001906908837719,0.999080937365315,0.809396811310712,0.0221128980181865
0,0.0073728319100408,0.104785802823714,0.003043713820374,0.0003001757298655,0.998974865011953,0.80933210322879,0.0221009983096883
1,0.0063513062361739,0.189739093630015,0.0011160615081699,0.0001906908837719,0.998937658805219,0.809270910475262,0.0220583616383361
0,0.0147749929017382,0.102488133748526,0.0028178014881196,0.0001398654578367,0.999088679029449,0.809625047261637,0.0220643351971838
0,0.011063928037666,0.115276476101218,0.0020911989633724,0.0001047080203477,0.999044539989162,0.809617235420761,0.0220444233343581
0,0.0210695130436411,0.10279045862684,0.020238718390751,0.000128210003017,0.999022008280114,0.809402670191369,0.0220403619464642
0,0.0169834103481736,0.150648486863984,0.0062333786786686,0.0001652781708043,0.998996934532097,0.809208936537646,0.0220762981179449
0,0.013042080991947,0.119116002055809,0.0056468987978581,0.0001906908837719,0.998989886151318,0.809414648347379,0.0220759820566303
0,0.0251462553938989,0.0403603712549506,0.008437648524191,0.0001639406595955,0.999039918100126,0.809399805849715,0.0220355262083494
0,0.0325683851220433,0.126976448891979,0.0049940150803897,0.0001583995417304,0.998977060409245,0.809315437968255,0.0221070350807989
0,0.0073984168536135,0.0996462798923723,0.0041363156249739,0.000333613510086,0.998960537155944,0.809277029750615,0.0219496681522128
0,0.0205247409524463,0.0647882214227409,0.0108666269172814,0.0001920283949808,0.999003405176747,0.809359965461248,0.0220226625128414
0,0.0067556731492257,0.151253136620612,0.0048495417581753,0.0002738076517487,0.998967238895045,0.809333014610226,0.0219727722343169
0,0.0150926206158483,0.0685672824016688,0.0022993197314391,0.0001184652784956,0.999042229044644,0.809446416500274,0.0220495751337876
0,0.0211674846568341,0.0812044623152039,0.0116828850029912,0.0001906908837719,0.999027323452505,0.809410482032245,0.0220953408121553
0,0.0040249484400984,0.0832602714877407,0.0001917832710037,0.000108911627004,0.998835861699214,0.809137458193632,0.0219801364629493
0,0.007548182376966,0.10469510536022,0.0015818859773598,0.0002686486799433,0.999094687485195,0.809502271162537,0.0220879449773914
0,0.0115369374822543,0.0759440094325362,0.0023058105577457,0.000142922626314,0.998998090004356,0.809430272029131,0.0224223536514034
0,0.0081946702194376,0.130211325089942,0.0028642761581352,0.0001396743848069,0.998996587890419,0.809325072572002,0.022080643961022
0,0.015878265590435,0.0777579587024216,0.021123191304764,0.0001073830427653,0.99900444510178,0.809347466515846,0.0221059446692632
0,0.0233559333668226,0.0334068990537231,0.0116417372876491,0.0001719657268484,0.999033331908251,0.809361007040031,0.0237953556085657
0,0.011184988502376,0.0973788433050156,0.0019349133399642,0.000122477812122,0.999072849059503,0.809631426931686,0.0220377070314208
0,0.0067119915382479,0.107536959216374,0.0014984575717097,0.0002795398426437,0.999020737260629,0.809380797036917,0.0221147627799432
0,0.0125534709720094,0.0652417087402122,0.0048384607558386,0.0001912641028614,0.999051357275489,0.809390301443316,0.0220924172449943
0,0.0083101144770219,0.144601989297699,0.0011491829688563,0.0001906908837719,0.999030096585926,0.809352153620372,0.0220968263003343
0,0.01206298888303,0.0783928409468815,0.0044159164744326,0.0001906908837719,0.999054477050588,0.80943977643553,0.0221164062987796
0,0.0112355343665074,0.128185748405236,0.0036185096697403,0.0001906908837719,0.999035642852768,0.809398373678888,0.0220814025081773
0,0.0080230638905962,0.121111346252683,0.0054619504526498,0.0003769870878578,0.999009066990815,0.809351242238936,0.0221143993094313
1,0.007389680531418,0.16479729116909,0.002542049314104,0.0001906908837719,0.998899412673451,0.809063636297354,0.0220448342140672
1,0.0074757957073456,0.175076337031774,0.0003505686096952,0.0001906908837719,0.998984455431702,0.80937428716952,0.0223073863481835
1,0.0064967035984287,0.201227439005956,0.0003383607145669,0.0001906908837719,0.999004214007328,0.809045538865992,0.0220488639958295
0,0.0063213531315034,0.133234573873084,0.0028307696355858,0.000103179436109,0.998980064637118,0.809452535775627,0.0220805017334304
0,0.0059619158754574,0.117241587810261,0.0006629407381775,0.000128210003017,0.998911891773846,0.809285101986187,0.022029773892422
0,0.0207868306183132,0.0422045530126674,0.0098636412852511,0.0002577575172429,0.998957417380845,0.809288877709277,0.0220875815068795
0,0.0042508447711551,0.130755509870907,0.0008269056214046,0.0001906908837719,0.998792762583959,0.809162195689739,0.0221514416955134
0,0.0084892090820309,0.126341566647519,0.0039999262311945,0.0001906908837719,0.998942627335932,0.808877974879203,0.0222452328906489
0,0.0062764234744977,0.0780905160685673,0.0010673683991359,0.0001906908837719,0.998968741008981,0.809348898686673,0.0220701349223084
0,0.0117403689848082,0.0653324062037065,0.0077424196220505,0.0001906908837719,0.998607771475318,0.809069364980663,0.0217782048889913
0,0.0033591158841938,0.117543912688575,0.0021119231653932,0.0001906908837719,0.998964812403301,0.809599528581443,0.0234317270660102
0,0.0173060302463955,0.0973788433050156,0.0001630057846011,0.0001906908837719,0.998929108310503,0.809342909608669,0.0222852462530892
0,0.0063850034789283,0.121353206155335,0.0006256769088203,0.0001906908837719,0.999111441832949,0.809457873866893,0.0221045539994786
0,0.0085098018414919,0.128215980893068,0.0094212533762785,0.0001906908837719,0.998918940154625,0.809317521125822,0.0222892918379172
0,0.0107088589427178,0.058016144148502,0.0001153327902533,0.0001906908837719,0.998923099854757,0.809252682846552,0.0222741525009434
0,0.0089447458822281,0.0900928137376425,0.0055262435416924,0.0001087205539742,0.999037260513931,0.809394077166406,0.0221976656627874
0,0.0105297643377088,0.103062551017323,0.002341121465106,0.0001906908837719,0.998994970229257,0.809379234668742,0.0220308326978262
0,0.0064449096882693,0.137860144511292,0.0006582586882834,0.0001906908837719,0.99902801673586,0.80926661396278,0.0220552484343863
0,0.0052286888340442,0.0903951386159567,0.0022913933760081,0.0001165545481973,0.999010800199203,0.809419205254557,0.022102088721224
0,0.0154501858028524,0.0790277231913414,0.0044143401225731,0.0001906908837719,0.999231610947869,0.809638587785822,0.0221594222437095
0,0.0086346064442856,0.0679324001572089,0.0017244339513955,0.0003236777125348,0.999011377935333,0.809304110798985,0.0220247643205841
0,0.010625239858846,0.102881156090335,0.000981450810274,0.0001906908837719,0.999012417860366,0.809142666087549,0.0220965576482168
0,0.0074071531758091,0.133506666263567,0.0046358454241375,0.0001906908837719,0.99897578938976,0.809266744160128,0.0220246220929925
0,0.006449277849367,0.107416029265048,0.0016111665742132,0.0001369993623892,0.999054823692265,0.809387437101661,0.0220942504006196
0,0.0036705033681642,0.158992653505457,0.0002363876044542,0.0001041348012582,0.998975673842535,0.809069495178011,0.0220639085144089
0,0.0090701745080358,0.119932279227258,0.0016770237147441,0.0001906908837719,0.998967123347819,0.809315437968255,0.0220134809316495
0,0.0070177628150926,0.0671161229857605,0.0044866936857881,0.0001410118960157,0.99913975090329,0.809449020447233,0.0221340899293367
0,0.0233927507246467,0.0451371043323155,0.0038248258586775,0.0001102491382128,0.999066725056531,0.809407617690591,0.0220902680280544
0,0.0092985669311484,0.154427547842912,0.0007135729531515,0.000164513878685,0.999008720349137,0.809345383358279,0.0221336158373647
0,0.0116087001288608,0.0797230704114641,0.005057775775159,0.0001906908837719,0.999103237979911,0.809409961242853,0.0221364129799997
0,0.0099138536229216,0.0401185113522992,0.0011383872846127,0.0001906908837719,0.999077933137442,0.809455920906674,0.0220191858383797
0,0.005871432538432,0.083925386220032,0.0004834385427106,0.0001631763674762,0.999084519329318,0.809427928476868,0.022098928108077
0,0.0289284588815636,0.0223418085074221,0.0154812335252824,0.0001448333566123,0.999040033647352,0.809418293873121,0.0220069700685668
0,0.0093497368182938,0.0883997944190827,0.0001966774974461,0.0001196117166746,0.999007218235201,0.809450192223364,0.0220744649623197
0,0.0087800038065403,0.142727575052151,0.001470108616255,0.0001960409286072,0.999050548444907,0.80938939006188,0.0222369520842039
0,0.0056561445986128,0.192308855095686,0.0001931508663234,0.0001906908837719,0.999034718474961,0.809337962109447,0.0220966840727427
0,0.0072224423636743,0.140732230855277,0.0012085887880647,0.0001207581548536,0.999029749944248,0.809364261973729,0.0220978693026728
0,0.0069353917772487,0.240590138162469,0.0016922352906087,0.0001205670818237,0.998971976331306,0.809316219152342,0.0221461634715581
0,0.0056236954018864,0.134776430752487,0.0013524988970657,0.0001906908837719,0.999062103167496,0.80935605954081,0.0223702983528733
